game_id,player,position,champion,k,d,a,doubles,triples,quadras,pentas,total_gold,minion_kills
1070340,Evi,Top,Gnar,0,4,4,0,0,0,0,8407,180
1070340,Steal,Jungle,Ekko,1,4,5,0,0,0,0,7463,35
1070340,Ceros,Middle,Nocturne,1,5,6,0,0,0,0,8484,186
1070340,Yutapon,ADC,Lucian,3,4,1,1,0,0,0,10624,219
1070340,Gaeng,Support,Thresh,2,5,2,0,0,0,0,6249,12
1070340,Vizicsacsi,Top,Kennen,1,1,12,0,0,0,0,9759,182
1070340,Xerxe,Jungle,Hecarim,7,1,6,1,0,0,0,11329,18
1070340,Humanoid,Middle,Ryze,3,2,10,0,0,0,0,11948,222
1070340,Kobbe,ADC,Xayah,11,0,5,3,0,0,0,15278,253
1070340,Norskeren,Support,Rakan,0,3,18,0,0,0,0,8356,13
1070330,Huni,Top,Akali,3,5,4,0,0,0,0,14601,300
1070330,Lira,Jungle,Ekko,1,5,6,0,0,0,0,11647,66
1070330,Damonte,Middle,Renekton,1,3,1,0,0,0,0,11724,266
1070330,Cody Sun,ADC,Xayah,3,1,2,1,0,0,0,16706,375
1070330,Vulcan,Support,Rakan,0,2,4,0,0,0,0,7222,15
1070330,BOSS,Top,Neeko,2,2,11,0,0,0,0,14409,232
1070330,AHaHaCiK,Jungle,Rek'Sai,3,2,4,0,0,0,0,13158,39
1070330,Nomanz,Middle,Tristana,5,1,6,1,0,0,0,17005,313
1070330,Innaxe,ADC,Heimerdinger,5,0,4,1,0,0,0,14706,249
1070330,Edward,Support,Morgana,1,3,9,0,0,0,0,9347,20
1070349,Fudge,Top,Gangplank,1,2,14,0,0,0,0,15220,300
1070349,Babip,Jungle,Skarner,0,1,16,0,0,0,0,10902,26
1070349,Triple,Middle,Syndra,10,3,4,1,1,0,0,16284,273
1070349,k1ng,ADC,Tristana,7,2,5,3,0,0,0,17144,315
1070349,Destiny,Support,Nautilus,0,0,12,0,0,0,0,9519,76
1070349,BOSS,Top,Renekton,3,3,2,1,0,0,0,13258,268
1070349,AHaHaCiK,Jungle,Ekko,2,6,2,0,0,0,0,10218,33
1070349,Nomanz,Middle,Corki,2,3,1,0,0,0,0,14504,319
1070349,Innaxe,ADC,Kai'Sa,1,2,4,0,0,0,0,14552,303
1070349,Edward,Support,Alistar,0,4,3,0,0,0,0,7794,61
1070359,Evi,Top,Kayle,2,3,2,0,0,0,0,15408,305
1070359,Steal,Jungle,Ekko,1,5,6,0,0,0,0,11025,44
1070359,Ceros,Middle,Karma,3,2,6,0,0,0,0,12387,247
1070359,Yutapon,ADC,Xayah,5,3,2,1,0,0,0,15914,331
1070359,Gaeng,Support,Rakan,1,3,8,0,0,0,0,9726,19
1070359,Buggax,Top,Gnar,0,2,6,0,0,0,0,14372,289
1070359,Oddie,Jungle,Gragas,3,2,7,0,0,0,0,12901,46
1070359,Seiya,Middle,Ryze,5,3,5,1,0,0,0,17869,344
1070359,Warangelus,ADC,Ezreal,8,2,6,1,0,0,0,19833,379
1070359,Slow,Support,Leona,0,3,10,0,0,0,0,10002,93
1070365,Fudge,Top,Karma,1,3,1,0,0,0,0,12180,261
1070365,Babip,Jungle,Nocturne,0,4,0,0,0,0,0,9881,29
1070365,Triple,Middle,Azir,1,1,0,0,0,0,0,14468,354
1070365,k1ng,ADC,Kai'Sa,0,1,0,0,0,0,0,15436,379
1070365,Destiny,Support,Nautilus,0,1,1,0,0,0,0,8050,64
1070365,Huni,Top,Tristana,3,1,2,1,0,0,0,17976,324
1070365,Lira,Jungle,Elise,5,0,1,0,0,0,0,13370,32
1070365,Damonte,Middle,Orianna,1,1,7,0,0,0,0,14957,311
1070365,Cody Sun,ADC,Sivir,1,0,4,0,0,0,0,15645,320
1070365,Vulcan,Support,Rakan,0,0,8,0,0,0,0,10028,11
1070378,Vizicsacsi,Top,Gnar,3,1,5,0,0,0,0,12799,245
1070378,Xerxe,Jungle,Jarvan IV,2,1,8,0,0,0,0,9444,15
1070378,Humanoid,Middle,LeBlanc,3,1,3,0,0,0,0,11880,241
1070378,Kobbe,ADC,Xayah,4,2,3,1,0,0,0,14087,278
1070378,Norskeren,Support,Rakan,1,0,9,0,0,0,0,8693,15
1070378,Buggax,Top,Gangplank,1,3,1,0,0,0,0,11276,234
1070378,Oddie,Jungle,Lee Sin,1,3,3,0,0,0,0,8106,20
1070378,Seiya,Middle,Lissandra,0,1,3,0,0,0,0,8095,186
1070378,Warangelus,ADC,Kai'Sa,2,2,1,0,0,0,0,11226,250
1070378,Slow,Support,Nautilus,1,4,2,0,0,0,0,6654,53
1070393,Armut,Top,Renekton,2,4,3,0,0,0,0,11232,216
1070393,Closer,Jungle,Qiyana,5,4,5,1,0,0,0,11009,38
1070393,Cyeol,Middle,Sylas,1,4,3,0,0,0,0,10759,242
1070393,Pilot,ADC,Xayah,4,2,5,0,0,0,0,15105,312
1070393,Tolerant,Support,Rakan,0,3,8,0,0,0,0,8011,24
1070393,Nuguri,Top,Vladimir,4,0,6,0,0,0,0,17152,320
1070393,Canyon,Jungle,Lee Sin,3,2,9,0,0,0,0,11844,30
1070393,ShowMaker,Middle,LeBlanc,5,2,6,0,0,0,0,15224,269
1070393,Nuclear,ADC,Kai'Sa,5,4,4,1,1,0,0,14996,265
1070393,BeryL,Support,Leona,0,4,12,0,0,0,0,9375,80
1070420,Rockky,Top,Renekton,0,1,0,0,0,0,0,11427,269
1070420,Lloyd,Jungle,Rek'Sai,0,2,3,0,0,0,0,9700,16
1070420,G4,Middle,Syndra,0,2,2,0,0,0,0,11657,272
1070420,DeuL,ADC,Tristana,2,1,0,0,0,0,0,15191,343
1070420,PoP,Support,Thresh,1,1,2,0,0,0,0,8157,20
1070420,3z,Top,Quinn,1,1,2,0,0,0,0,14633,316
1070420,Crash,Jungle,Lee Sin,1,1,4,0,0,0,0,9964,25
1070420,M1ssion,Middle,Corki,4,1,2,1,0,0,0,14709,291
1070420,MnM,ADC,Xayah,1,1,3,0,0,0,0,14578,339
1070420,Kaiwing,Support,Rakan,0,1,6,0,0,0,0,8376,14
1070445,ShowMaker,Top,Renekton,5,1,5,0,0,0,0,14374,248
1070445,Canyon,Jungle,Taliyah,6,1,10,1,0,0,0,12613,26
1070445,Nuguri,Middle,Ryze,3,4,8,0,0,0,0,12929,254
1070445,Nuclear,ADC,Kai'Sa,8,0,4,2,0,0,0,14716,285
1070445,BeryL,Support,Pyke,0,5,7,0,0,0,0,9201,53
1070445,Robo,Top,Aatrox,1,5,7,0,0,0,0,10001,210
1070445,Shrimp,Jungle,Rek'Sai,6,6,1,1,0,0,0,10856,30
1070445,Goku,Middle,Neeko,2,4,6,0,0,0,0,9825,225
1070445,brTT,ADC,Caitlyn,1,4,4,0,0,0,0,11172,275
1070445,Luci,Support,Thresh,1,3,5,0,0,0,0,6383,11
1070457,Rockky,Top,Camille,6,2,7,0,0,0,0,18445,349
1070457,Lloyd,Jungle,Taliyah,3,4,5,0,0,0,0,13865,47
1070457,G4,Middle,Pantheon,5,7,10,1,0,0,0,14508,245
1070457,DeuL,ADC,Kai'Sa,6,3,6,1,1,0,0,18585,368
1070457,PoP,Support,Nautilus,1,3,11,0,0,0,0,10447,89
1070457,Hani,Top,Gangplank,2,4,6,0,0,0,0,16280,288
1070457,DNK,Jungle,Lee Sin,4,5,11,0,0,0,0,13525,44
1070457,Artifact,Middle,Akali,6,3,6,1,0,0,0,16269,337
1070457,Celebrity,ADC,Syndra,6,5,3,1,1,0,0,17697,294
1070457,Venus,Support,Thresh,1,4,13,0,0,0,0,10060,31
1070463,Cyeol,Top,Azir,1,2,0,0,0,0,0,8367,207
1070463,Closer,Jungle,Karthus,1,3,0,0,0,0,0,7523,24
1070463,Armut,Middle,Renekton,0,3,1,0,0,0,0,7536,169
1070463,Pilot,ADC,Kai'Sa,1,2,1,0,0,0,0,8487,199
1070463,Tolerant,Support,Nautilus,0,4,1,0,0,0,0,5233,39
1070463,Robo,Top,Neeko,0,1,6,0,0,0,0,8120,158
1070463,Shrimp,Jungle,Lee Sin,7,0,6,2,1,0,0,11300,23
1070463,Goku,Middle,Zoe,3,0,6,0,0,0,0,10273,203
1070463,brTT,ADC,Draven,3,1,7,1,0,0,0,12175,218
1070463,Luci,Support,Thresh,1,1,10,0,0,0,0,6962,11
1070475,3z,Top,Mordekaiser,4,3,1,1,0,0,0,12463,236
1070475,Crash,Jungle,Elise,2,4,4,0,0,0,0,9503,20
1070475,M1ssion,Middle,Qiyana,1,6,3,0,0,0,0,9167,182
1070475,Unified,ADC,Sivir,1,4,4,0,0,0,0,11945,281
1070475,Kaiwing,Support,Pyke,1,3,2,0,0,0,0,6901,55
1070475,Hani,Top,Gangplank,2,0,10,0,0,0,0,12821,234
1070475,DNK,Jungle,Gragas,2,3,5,0,0,0,0,9345,36
1070475,Artifact,Middle,Tristana,11,3,1,1,0,0,0,15457,228
1070475,Celebrity,ADC,Syndra,5,0,6,0,0,0,0,12417,215
1070475,Venus,Support,Leona,0,3,10,0,0,0,0,7376,53
1070531,Vizicsacsi,Top,Kennen,2,4,3,0,0,0,0,11727,260
1070531,Xerxe,Jungle,Hecarim,4,3,3,0,0,0,0,11376,25
1070531,Humanoid,Middle,LeBlanc,0,4,5,0,0,0,0,10481,245
1070531,Kobbe,ADC,Kai'Sa,2,2,4,0,0,0,0,13847,304
1070531,Norskeren,Support,Nautilus,0,5,4,0,0,0,0,6974,62
1070531,Evi,Top,Gnar,4,1,8,0,0,0,0,14003,247
1070531,Steal,Jungle,Nocturne,4,3,10,1,0,0,0,11940,43
1070531,Ceros,Middle,Galio,4,2,5,1,0,0,0,12370,236
1070531,Yutapon,ADC,Ashe,3,2,13,0,0,0,0,14551,273
1070531,Gaeng,Support,Thresh,3,0,14,0,0,0,0,10089,14
1070547,BOSS,Top,Renekton,3,2,0,0,0,0,0,15349,286
1070547,AHaHaCiK,Jungle,Rek'Sai,1,2,3,0,0,0,0,12265,29
1070547,Nomanz,Middle,LeBlanc,3,3,2,0,0,0,0,15140,316
1070547,Innaxe,ADC,Syndra,3,3,3,0,0,0,0,15595,338
1070547,Edward,Support,Leona,0,6,6,0,0,0,0,9442,74
1070547,Fudge,Top,Kennen,4,5,3,1,0,0,0,13515,231
1070547,Babip,Jungle,Jarvan IV,2,3,12,0,0,0,0,12664,29
1070547,Triple,Middle,Orianna,1,0,14,0,0,0,0,15595,319
1070547,k1ng,ADC,Xayah,9,0,4,2,2,0,0,21612,422
1070547,Destiny,Support,Rakan,0,2,14,0,0,0,0,10792,24
1070555,Buggax,Top,Gangplank,4,4,10,1,0,0,0,25121,373
1070555,Oddie,Jungle,Gragas,5,3,10,0,0,0,0,19400,46
1070555,Seiya,Middle,Syndra,4,2,5,0,0,0,0,22332,410
1070555,Warangelus,ADC,Xayah,7,3,9,1,0,0,0,31115,553
1070555,Slow,Support,Nautilus,1,4,12,0,0,0,0,14719,98
1070555,Evi,Top,Gnar,3,8,9,0,0,0,0,20645,333
1070555,Steal,Jungle,Skarner,1,6,9,0,0,0,0,16202,50
1070555,Ceros,Middle,Ziggs,5,1,4,0,0,0,0,24247,489
1070555,Yutapon,ADC,Ezreal,7,1,5,1,0,0,0,28555,463
1070555,Gaeng,Support,Rakan,0,5,13,0,0,0,0,14398,22
1070569,Huni,Top,Ryze,3,1,8,0,0,0,0,11941,210
1070569,Lira,Jungle,Rek'Sai,3,1,5,0,0,0,0,9313,23
1070569,Damonte,Middle,Lissandra,2,1,6,0,0,0,0,11584,254
1070569,Cody Sun,ADC,Kai'Sa,5,0,7,1,1,0,0,10857,219
1070569,Vulcan,Support,Rakan,0,2,9,0,0,0,0,5815,5
1070569,Fudge,Top,Gangplank,0,3,2,0,0,0,0,8091,182
1070569,Babip,Jungle,Jarvan IV,0,3,4,0,0,0,0,6524,12
1070569,Triple,Middle,LeBlanc,1,3,3,0,0,0,0,8158,203
1070569,k1ng,ADC,Xayah,2,2,1,0,0,0,0,9683,235
1070569,Destiny,Support,Alistar,1,2,2,0,0,0,0,5026,32
1070580,Buggax,Top,Quinn,9,6,2,1,0,0,0,16257,256
1070580,Oddie,Jungle,Jarvan IV,2,5,7,0,0,0,0,11284,51
1070580,Seiya,Middle,LeBlanc,2,2,3,0,0,0,0,13330,252
1070580,Warangelus,ADC,Lucian,3,4,2,0,0,0,0,18190,390
1070580,Slow,Support,Braum,1,3,3,0,0,0,0,9766,84
1070580,Vizicsacsi,Top,Gangplank,5,7,5,0,0,0,0,17526,302
1070580,Xerxe,Jungle,Gragas,3,2,9,0,0,0,0,11247,15
1070580,Humanoid,Middle,Corki,4,2,3,0,0,0,0,19709,336
1070580,Kobbe,ADC,Jhin,8,2,4,0,0,0,0,18786,319
1070580,Norskeren,Support,Thresh,0,4,9,0,0,0,0,9353,22
1070599,Fudge,Top,Camille,1,1,0,0,0,0,0,8390,196
1070599,Babip,Jungle,Sejuani,0,3,1,0,0,0,0,8018,14
1070599,Triple,Middle,Syndra,0,5,1,0,0,0,0,8902,198
1070599,k1ng,ADC,Lucian,0,3,0,0,0,0,0,11292,289
1070599,Destiny,Support,Nautilus,0,3,0,0,0,0,0,5554,48
1070599,BOSS,Top,Renekton,3,1,6,1,0,0,0,11477,237
1070599,AHaHaCiK,Jungle,Nocturne,3,0,9,0,0,0,0,10236,21
1070599,Nomanz,Middle,Vladimir,3,0,4,0,0,0,0,11954,260
1070599,Innaxe,ADC,Kai'Sa,5,1,6,0,0,0,0,11413,198
1070599,Edward,Support,Thresh,1,0,9,0,0,0,0,7548,7
1070624,Huni,Top,Irelia,8,3,5,1,1,0,0,14824,255
1070624,Lira,Jungle,Elise,5,2,11,0,0,0,0,11631,21
1070624,Damonte,Middle,Syndra,6,3,5,2,0,0,0,13597,253
1070624,Cody Sun,ADC,Ashe,8,1,10,1,0,0,0,15500,257
1070624,Vulcan,Support,Thresh,0,2,22,0,0,0,0,8852,16
1070624,BOSS,Top,Mordekaiser,2,6,1,0,0,0,0,9713,196
1070624,AHaHaCiK,Jungle,Vi,0,7,4,0,0,0,0,7753,19
1070624,Nomanz,Middle,Vladimir,7,1,3,1,1,0,0,16132,292
1070624,Innaxe,ADC,Kai'Sa,1,5,5,0,0,0,0,11271,236
1070624,Edward,Support,Nautilus,1,8,7,0,0,0,0,7283,60
1070668,Nuguri,Top,Vladimir,4,1,3,0,0,0,0,14097,237
1070668,Canyon,Jungle,Rek'Sai,1,1,7,0,0,0,0,10147,28
1070668,ShowMaker,Middle,Akali,4,1,6,1,0,0,0,12239,229
1070668,Nuclear,ADC,Kai'Sa,5,1,9,1,0,0,0,15515,267
1070668,BeryL,Support,Nautilus,1,4,9,0,0,0,0,8749,68
1070668,Armut,Top,Kled,1,0,2,0,0,0,0,10056,243
1070668,Closer,Jungle,Lee Sin,2,3,5,1,0,0,0,9128,34
1070668,Cyeol,Middle,Galio,0,5,4,0,0,0,0,9299,209
1070668,Pilot,ADC,Xayah,3,3,4,0,0,0,0,12002,232
1070668,Tolerant,Support,Rakan,2,4,6,0,0,0,0,8011,27
1060543,3z,Top,Gnar,2,2,7,0,0,0,0,14931,290
1060543,Crash,Jungle,Lee Sin,5,3,6,1,0,0,0,13423,44
1060543,M1ssion,Middle,Syndra,3,3,3,0,0,0,0,15706,309
1060543,Unified,ADC,Ezreal,3,2,5,0,0,0,0,17653,379
1060543,Kaiwing,Support,Rakan,0,0,11,0,0,0,0,10009,29
1060543,Rockky,Top,Akali,3,3,2,0,0,0,0,14823,301
1060543,Lloyd,Jungle,Jarvan IV,1,2,6,0,0,0,0,10770,32
1060543,G4,Middle,Galio,2,2,4,0,0,0,0,12541,261
1060543,DeuL,ADC,Xayah,3,3,4,0,0,0,0,17842,409
1060543,PoP,Support,Nautilus,1,3,7,0,0,0,0,8647,69
1060559,Robo,Top,Irelia,1,3,4,0,0,0,0,10693,230
1060559,Shrimp,Jungle,Rek'Sai,3,3,3,0,0,0,0,9253,33
1060559,Goku,Middle,Neeko,0,3,0,0,0,0,0,9045,209
1060559,brTT,ADC,Kai'Sa,2,2,2,0,0,0,0,10626,236
1060559,Luci,Support,Pyke,0,6,5,0,0,0,0,5772,17
1060559,Nuguri,Top,Ryze,3,2,6,0,0,0,0,12569,254
1060559,Canyon,Jungle,Lee Sin,4,1,9,0,0,0,0,9875,15
1060559,ShowMaker,Middle,LeBlanc,6,0,5,1,0,0,0,12373,226
1060559,Nuclear,ADC,Xayah,2,3,9,0,0,0,0,13614,270
1060559,BeryL,Support,Yuumi,2,1,14,1,0,0,0,9184,19
1060585,Hani,Top,Kled,2,2,8,0,0,0,0,11313,208
1060585,DNK,Jungle,Elise,6,1,5,0,0,0,0,12193,31
1060585,Artifact,Middle,Akali,3,2,6,0,0,0,0,14781,283
1060585,Celebrity,ADC,Lucian,5,2,7,1,1,0,0,15626,298
1060585,Venus,Support,Thresh,1,2,9,0,0,0,0,9266,18
1060585,Rockky,Top,Camille,2,3,4,0,0,0,0,15230,299
1060585,Lloyd,Jungle,Xin Zhao,3,3,2,0,0,0,0,11376,22
1060585,G4,Middle,LeBlanc,2,4,3,0,0,0,0,10654,224
1060585,DeuL,ADC,Xayah,2,4,4,0,0,0,0,12710,268
1060585,PoP,Support,Rakan,0,3,6,0,0,0,0,8071,20
1060612,Robo,Top,Camille,1,5,6,0,0,0,0,14513,326
1060612,Shrimp,Jungle,Rek'Sai,6,2,2,0,0,0,0,14653,68
1060612,Goku,Middle,Syndra,2,2,4,0,0,0,0,15285,333
1060612,brTT,ADC,Sivir,2,3,5,0,0,0,0,17356,395
1060612,Luci,Support,Thresh,1,6,6,0,0,0,0,8234,13
1060612,Armut,Top,Fiora,4,3,4,0,0,0,0,20586,364
1060612,Closer,Jungle,Lee Sin,2,2,11,0,0,0,0,12937,39
1060612,Cyeol,Middle,LeBlanc,6,4,5,1,0,0,0,16475,284
1060612,Pilot,ADC,Ezreal,5,1,7,1,0,0,0,19041,370
1060612,Tolerant,Support,Blitzcrank,1,2,7,0,0,0,0,10467,18
1060652,Hani,Top,Camille,0,2,1,0,0,0,0,9746,238
1060652,DNK,Jungle,Elise,0,4,1,0,0,0,0,7959,12
1060652,Artifact,Middle,Akali,1,1,1,0,0,0,0,11919,298
1060652,Celebrity,ADC,Caitlyn,1,3,0,0,0,0,0,12681,296
1060652,Venus,Support,Lux,0,3,1,0,0,0,0,6206,15
1060652,3z,Top,Gangplank,1,1,6,0,0,0,0,14218,279
1060652,Crash,Jungle,Lee Sin,4,1,4,0,0,0,0,11703,17
1060652,M1ssion,Middle,Lissandra,3,0,3,0,0,0,0,12790,265
1060652,Unified,ADC,Xayah,4,0,6,0,0,0,0,14800,296
1060652,Kaiwing,Support,Rakan,1,0,9,0,0,0,0,9252,5
1060665,Armut,Top,Gangplank,5,4,5,0,0,0,0,12191,217
1060665,Closer,Jungle,Lee Sin,3,0,7,0,0,0,0,10516,33
1060665,Cyeol,Middle,Twisted Fate,1,1,8,0,0,0,0,10712,184
1060665,Pilot,ADC,Xayah,6,0,4,0,0,0,0,13415,258
1060665,Tolerant,Support,Rakan,0,0,10,0,0,0,0,7474,14
1060665,Robo,Top,Camille,2,4,2,0,0,0,0,8831,173
1060665,Shrimp,Jungle,Nocturne,3,1,2,0,0,0,0,9239,46
1060665,Goku,Middle,LeBlanc,0,3,0,0,0,0,0,8358,193
1060665,brTT,ADC,Ashe,0,1,0,0,0,0,0,8879,221
1060665,Luci,Support,Thresh,0,6,0,0,0,0,0,5198,10
1070918,Nuguri,Top,Renekton,1,2,0,0,0,0,0,9787,195
1070918,Canyon,Jungle,Taliyah,2,0,7,0,0,0,0,9470,19
1070918,ShowMaker,Middle,Qiyana,2,0,3,0,0,0,0,10297,208
1070918,Nuclear,ADC,Kai'Sa,5,0,4,1,0,0,0,13051,245
1070918,BeryL,Support,Alistar,1,1,7,0,0,0,0,6829,45
1070918,Hani,Top,Pyke,1,2,1,0,0,0,0,8325,185
1070918,DNK,Jungle,Gragas,1,2,1,0,0,0,0,7468,14
1070918,Artifact,Middle,Twisted Fate,0,3,1,0,0,0,0,9811,219
1070918,Celebrity,ADC,Lucian,0,3,1,0,0,0,0,8766,206
1070918,Venus,Support,Thresh,1,1,1,0,0,0,0,5408,14
1070910,Hani,Top,Ornn,1,4,11,0,0,0,0,12653,189
1070910,DNK,Jungle,Gragas,1,6,10,0,0,0,0,12229,36
1070910,Artifact,Middle,Twisted Fate,2,5,6,0,0,0,0,16842,260
1070910,Celebrity,ADC,Tristana,10,3,6,2,2,0,0,21840,287
1070910,Venus,Support,Shen,2,7,10,0,0,0,0,12061,85
1070910,Nuguri,Top,Vladimir,8,4,9,2,1,0,0,19221,262
1070910,Canyon,Jungle,Qiyana,4,4,10,0,0,0,0,13622,51
1070910,ShowMaker,Middle,Akali,7,3,10,1,0,0,0,17091,302
1070910,Nuclear,ADC,Garen,3,3,8,0,0,0,0,14395,257
1070910,BeryL,Support,Yuumi,3,2,21,0,0,0,0,14100,92
1070920,Nuguri,Top,Jayce,2,3,8,0,0,0,0,16875,284
1070920,Canyon,Jungle,Taliyah,2,2,7,0,0,0,0,11808,28
1070920,ShowMaker,Middle,Renekton,4,2,7,2,0,0,0,13874,245
1070920,Nuclear,ADC,Yasuo,5,3,7,0,0,0,0,15537,264
1070920,BeryL,Support,Gragas,1,4,10,0,0,0,0,8836,20
1070920,Hani,Top,Gnar,3,3,4,0,0,0,0,12338,243
1070920,DNK,Jungle,Skarner,0,4,7,0,0,0,0,8023,16
1070920,Artifact,Middle,Akali,5,2,3,0,0,0,0,12850,270
1070920,Celebrity,ADC,Kai'Sa,4,3,5,1,0,0,0,14791,290
1070920,Venus,Support,Leona,2,3,10,0,0,0,0,8632,75
1070922,Hani,Top,Aatrox,0,1,1,0,0,0,0,6862,171
1070922,DNK,Jungle,Nidalee,1,2,1,0,0,0,0,6326,14
1070922,Artifact,Middle,Yasuo,0,2,1,0,0,0,0,7584,194
1070922,Celebrity,ADC,Ezreal,1,4,0,0,0,0,0,7249,162
1070922,Venus,Support,Gragas,0,4,1,0,0,0,0,4219,18
1070922,Nuguri,Top,Kennen,3,1,2,0,0,0,0,12034,205
